var1;var2;var3;var4;var5;var6;var7;var8;var9;var10;var11;var12;var13;var14;var15;var16;var17;var18;var19;var20;var21;var22;var23;Columna1
56;2;Cuscatlán;Muy buena;Regular;Útil;De 16 a 20 semanas;Un poco;De 16 a 20 semanas;Un poco;Proporcionarle al alumno tecnología, computadoras e Internet ;De 6 a 10 semanas;Un poco;Proveer las herramientas a los alumnos ;Poco útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías).;Cuarto grado;8;Excelente;4;No podían dividir ni multiplicar;Que aprendan las tablas de multiplicar con la ayuda de los padres de familia ;
70;27;San Salvador;Muy buena;Excelente;Muy útil;De 6 a 10 semanas;Un poco;De 1 a 5 semanas;Bastante;;De 16 a 20 semanas;Bastante;Lo ideal es que todos los docentes recibamos capacitacion especifica para utilizar y grabar una pizarra electronica. Para hacer las video clases explicadas. Donde utilicemos varias aplicaciones de escritura en la pizárra electronica. Y lo mismo para mejorar en los videos esmate youtube.;Muy útil;La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías)., Utilicé otros videos de Youtube y que no eran de ESMATE.;Noveno grado;8;Muy buena;7;Necesita mas analisis. Y mayor logica espacial e interpretacion de graficas;Mayor fundamentacion en teoremas y buen uso de lectura de grados en angulos y triangulos. ;
44;20;Usulután;Excelente;Muy buena;Útil;De 11 a 15 semanas;Un poco;De 6 a 10 semanas;Un poco;Investigar si los niños todos tienen acceso a la tele clase  o al servicio de internet;De 16 a 20 semanas;Bastante;Para niños de zonas rurales es difícil la conexión ;Útil;No tenía acceso a internet para darle seguimiento a los estudiantes., La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet.;Utilicé los materiales ESMATE (LT, CE y GM);Quinto grado;4 unidad;Buena;3;Porque a los niños se les hace difíciles comprender al trabajar ellos solos;Apoyo más personalizado al niño;
59;35;San Salvador;Excelente;Excelente;Muy útil;De 11 a 15 semanas;Se cumplieron;De 6 a 10 semanas;Se cumplieron;;De 6 a 10 semanas;Se cumplieron;;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Primer grado;5;Excelente;5;Dificultad con la descomposición de cifras ;Mayor compromiso de los padres al ayudar;
39;15;Cuscatlán;Muy buena;Muy buena;Muy útil;De 11 a 15 semanas;Bastante;Ninguna semana;Un poco;;Ninguna semana;Un poco;;Nada útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Elaboré mi propio material para que los estudiantes trabajaran (clases y guías).;Tercer grado;10;Muy buena;8;Por ser fracciones y sin explicación presencial;Darles seguimiento de forma contínua a los contenidos;
55;30;La Libertad;Excelente;Excelente;Muy útil;De 11 a 15 semanas;Bastante;De 6 a 10 semanas;Un poco;Que todos los niños tengan internet en su casa para cumplir con todos los objetivos de cada clase;De 1 a 5 semanas;Un poco;Insisto los niños deben tener internet porq con internet comprado o sea recatgas no pueden ver videos.material muy bonito pero son pocos los niños q tienen el privilegio de verlos;Muy útil;No tenía acceso a internet para darle seguimiento a los estudiantes., La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los estudiantes no leían el LT., La mayoría de los estudiantes no trabajaban el CE., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías).;Primer grado;Unidad 9;Muy buena;5;Por que les costó mucho entender en la caja el valores,el valor  posicional de cada número.;Que los padres de familia se interesen más para elaborar las actividades propuestas para la enseñanza de sus hijos porque la mayoría no lo hacen.;
52;28;Chalatenango;Muy buena;Muy buena;Útil;De 16 a 20 semanas;Bastante;De 6 a 10 semanas;Bastante;Hay que dotar de tecnologia al estudiantado y a los docentes lo mas pronto posible.;De 11 a 15 semanas;Bastante;Dotar de computadora al estudiante.;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los estudiantes no leían el LT., La mayoría de los estudiantes no trabajaban el CE., La mayoría de los estudiantes no tenían el LT y CE.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Segundo grado;8;Muy buena;6;Por el uso de las medidas de longitud.;Brindar refuerzo en esta unidad.;
54;35;San Salvador;Muy buena;Muy buena;Muy útil;De 16 a 20 semanas;Se cumplieron;De 16 a 20 semanas;Se cumplieron;Se incirporen Mas ejercicios ;De 16 a 20 semanas;Se cumplieron;Que los maestros sean .as elocuentes, que tengan mas carisma;Muy útil;No tenía dispositivo para darle seguimiento a los estudiantes., No tenía acceso a internet para darle seguimiento a los estudiantes., La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías)., Desarrollé sesiones  virtuales  con los estudiantes.;Tercer grado;8;Muy buena;8;Por falta de tiempo aún no realizado el refuerzo ;La tendré que reforzar al principio del mes de noviembre ;
70;35;Sonsonate;Excelente;Excelente;Muy útil;De 11 a 15 semanas;Se cumplieron;De 6 a 10 semanas;Se cumplieron;;De 1 a 5 semanas;Se cumplieron;;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Desarrollé sesiones  virtuales  con los estudiantes.;Cuarto grado;9;Muy buena;8;Requiere explicación bien específica;Intercalar sesiones presenciales en el CE.;
70;35;Usulután;Muy buena;Muy buena;Muy útil;De 11 a 15 semanas;Se cumplieron;De 16 a 20 semanas;Se cumplieron;Que tienen que estar accesibles al estudiante.;De 16 a 20 semanas;Se cumplieron;Que los alumnos viendo los videos aprendioron los procedimientos para la solución de los problemas en cada una de las unidades desarrolladas.ó;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Utilicé otros videos de Youtube y que no eran de ESMATE.;Segundo año de bachillerato;Desarrolle la unidad 8;Muy buena;5;Porqué tienen dificultad para hacer la tabla,  el trazo de las graficas y determinar su dominio y rango.;Procticar mas.;
55;24;San Salvador;Muy buena;Excelente;Muy útil;De 6 a 10 semanas;Bastante;Ninguna semana;Un poco;;De 6 a 10 semanas;Se cumplieron;;Muy útil;No tuve dificultades;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Utilicé otros videos de Youtube y que no eran de ESMATE.;Sexto grado;11;Muy buena;5;Por ser una unidad con muchos contenidos;Que el tema de las proporcionalidades sea mas corto;
59;18;San Salvador;Muy buena;Muy buena;Muy útil;De 11 a 15 semanas;Bastante;De 11 a 15 semanas;Bastante;No es la mejora, si no la acsesibilidad para el estudiante.;De 11 a 15 semanas;Bastante;utilizacion de por lo menos dos o mas ejemplos.;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Utilicé otros materiales que encontraba en la web u otros libros (para clases y guías)., Utilicé otros videos de Youtube y que no eran de ESMATE., Desarrollé sesiones  virtuales  con los estudiantes.;Segundo año de bachillerato;7;Muy buena;3;Virtual  por falta de tiempo en las conexiones a internet.;dar acsesibilidad a internet.;
40;14;La Libertad;Muy buena;Muy buena;Muy útil;De 16 a 20 semanas;Bastante;De 16 a 20 semanas;Se cumplieron;;De 16 a 20 semanas;Se cumplieron;;Muy útil;La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los estudiantes no leían el LT., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Primer grado;11;Muy buena;9;Porque se les dificulta hacer uso de la gráfica de círculos para sumar y restar un número escondido.;Reforzar el contenido de forma más personalizada presencial porque no es lo mismo virtual ya que los alumnos pierden la atención cuando se les explica por tener distractores en casa.;
41;12;Cuscatlán;Excelente;Muy buena;Muy útil;De 11 a 15 semanas;Se cumplieron;De 11 a 15 semanas;Bastante;Que sean de acceso a todos los docentes para compartirlos con sus estudiantes a traves de las diferentes redes ;De 11 a 15 semanas;Bastante;Que faciliten los videos en otras redes para que sean de mucha utilidad a todos los educandos y personal docente;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no trabajaban el CE., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Quinto grado;9;Muy buena;8;Porque no sabian utilizar las figuras geometricas y sacar mediadas para obtener base,altura y obtener area atraves de la formula;Fortalecer el aprendizaje por medio de ejercicios básicos dados a los estudiantes;
50;12;San Salvador;Muy buena;Muy buena;Útil;De 6 a 10 semanas;Un poco;De 16 a 20 semanas;Se cumplieron;;De 11 a 15 semanas;Bastante;;Útil;La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática.;Tercer grado;9;Muy buena;6;Por el proceso qué lleva la división entrelazado con multiplicación. A los niñ@s se les dificultan aprender  las 2 operaciones;Yo de hecho bajé videos musicales, (multiplicación) para hacer un poco divertidos los contenidos. Hice video casero para la división.;
59;28;Usulután;Regular;Muy buena;Útil;De 6 a 10 semanas;Un poco;De 1 a 5 semanas;Un poco;;Ninguna semana;Un poco;No tienen teléfono ni internet para poder ver video en You Tube;Nada útil;No tenía dispositivo para darle seguimiento a los estudiantes., No tenía acceso a internet para darle seguimiento a los estudiantes., La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática.;Cuarto grado;8;Buena;7;Unas de mis dificultades es no estar presencial para q mis alumnos entienda;Creo q por el covid a afectado  por no estar presencial es dificil seria retroalimentar en el 2021 para poder nivelarse los alumnos;
